,places_name,road_address_name,lat,lng,distance,category_group_name
6236,바른커피 역삼점,서울 강남구 테헤란로33길 7,127.039319075701,37.502303424075,58,카페
6238,라메종드플레,서울 강남구 논현로 520,127.036239899315,37.5030243123642,248,카페
6239,스타벅스 센터필드R,서울 강남구 테헤란로 231,127.04166760528298,37.503593760076306,249,카페
6240,카페슬로비,서울 구로구 공원로6길 25,126.891711335749,37.5021513125034,265,카페
6247,카페루앤비 구로5동점,서울 구로구 새말로18길 64,126.891960624116,37.5033850169936,244,카페
6265,로브니,서울 강남구 선릉로85길 8,127.04886110524787,37.50286479321628,246,카페
6268,빌리앤오티스,서울 강남구 선릉로76길 5,127.050945618849,37.5014835718895,84,카페
6270,달콤한고양이 대치점,서울 강남구 선릉로76길 28,127.052918209659,37.5018647311605,130,카페
6271,카페그라노,서울 강남구 역삼로64길 15,127.053274347375,37.5001274317664,271,카페
6272,유하제과,서울 강남구 선릉로 402,127.051008491795,37.5008095923768,150,카페
6274,커피빈 선릉역3번출구세방빌딩점,서울 강남구 선릉로 433,127.049042670767,37.50380536775,285,카페
6277,아르고티 대치본점,서울 강남구 역삼로 432,127.054329294466,37.5014388158965,262,카페
6278,메가커피 선릉역점,서울 강남구 선릉로86길 16,127.051019209045,37.5032639273328,133,카페
6290,문커피,서울 동작구 상도로47가길 48,126.95021218289,37.5018733000301,59,카페
6293,갓프레소,서울 동작구 상도로41길 24,126.95046542773323,37.501997745284505,80,카페
6295,이디야커피 대림3동점,서울 영등포구 대림로 212,126.89818621439798,37.499420716391334,266,카페
6297,커피베이 대림3동사거리점,서울 영등포구 가마산로 352,126.898092873215,37.4998684357942,216,카페
6298,카페57,서울 영등포구 가마산로 339,126.896871826636,37.4996367186692,266,카페
6304,오은오은디저트,서울 영등포구 대림로34바길 18,126.899810409236,37.5009330916698,179,카페
6305,CHILLIN COFFEE,서울 영등포구 가마산로46가길 9,126.899914373449,37.5009926461689,183,카페
6306,인스앤슬라임 신길점,서울 영등포구 도림로 263,126.9045606673,37.5014785293157,136,카페
6307,이디야커피 신길아이파크점,서울 영등포구 도림로 280,126.904213869542,37.5029405804849,167,카페
6309,셀렉토커피 신길아이파크점,서울 영등포구 가마산로 426,126.90357810344237,37.50395819920799,250,카페
6310,준,서울 영등포구 도림로 278-5,126.904399242439,37.5030200191205,185,카페
6312,신성커피&호프,서울 영등포구 도림로 251,126.90532419541046,37.50045740329644,246,카페
6314,카페노리,서울 영등포구 도림로 291,126.903104617851,37.5036604800598,212,카페
6316,블루보틀 역삼 카페,서울 강남구 테헤란로 129,127.03237757132041,37.50003049065215,172,카페
6322,스타벅스 역삼역점,서울 강남구 테헤란로 145,127.03522914836898,37.500797782311686,243,카페
6323,502커피로스터스 역삼점,서울 강남구 테헤란로 142,127.03489932368713,37.49971442044447,285,카페
6324,투썸플레이스 역삼성홍타워점,서울 강남구 테헤란로 138,127.034270515782,37.4996443260574,256,카페
6325,스타벅스 국기원사거리점,서울 강남구 테헤란로 125,127.031678497624,37.4996054052968,234,카페
6328,스타벅스 역삼포스코점,서울 강남구 테헤란로 134,127.03350595398784,37.499466146164735,245,카페
6329,더까페,서울 강남구 강남대로110길 86,127.031548750359,37.503018450328,188,카페
6330,투썸플레이스 강남IBC점,서울 강남구 테헤란로7길 8,127.03100453704754,37.499726318926,251,카페
6334,카페숨,서울 동작구 상도로 329,126.951702343025,37.498979887482,276,카페
6337,갓프레소,서울 동작구 상도로53길 45,126.953474190585,37.5011934694151,71,카페
6338,커피향기,서울 동작구 상도로 331,126.951801960109,37.4988249550991,290,카페
6341,카페디차,서울 동작구 상도로47길 89,126.951734720974,37.5031425478805,216,카페
6342,상도밀크티,서울 동작구 상도로47길 18,126.951810227201,37.500038613728,164,카페
6343,멜로드,서울 동작구 상도로49길 7,126.95199397232,37.4991953468289,246,카페
6344,자휴정,서울 동작구 상도로47가길 28,126.950836901942,37.5011887972628,164,카페
6374,작업실카페,서울 동작구 상도로41길 31,126.95075470925,37.5023564665029,269,카페
6375,러브구스토,서울 동작구 상도로45길 10,126.950977670106,37.5003707423871,235,카페
6376,카페퍼블리코 본점,서울 동작구 상도로 47,126.925835873652,37.4999575870422,224,카페
6377,카페알코브,서울 동작구 대방동1길 12,126.92655019309,37.5003724960517,146,카페
6378,디저트39 신대방삼거리역점,서울 동작구 상도로 69,126.928328406836,37.4999158772811,128,카페
6379,몽소,서울 동작구 상도로 65,126.927916705969,37.499973291164,118,카페
6380,이디야커피 신대방삼거리점,서울 동작구 상도로 78,126.92914752489297,37.499545156936364,195,카페
6381,메가커피 신대방삼거리역점,서울 동작구 보라매로 113,126.927979383739,37.4994750730847,173,카페
6382,컴포즈커피 신대방삼거리역점,서울 동작구 국사봉길 2,126.92839280551168,37.498796866832414,251,카페
6383,더벤티 신대방삼거리역점,서울 동작구 상도로 73,126.92902959782779,37.49987755735871,158,카페
6384,마망베베키즈카페,서울 동작구 국사봉1길 18,126.92952818505542,37.498820074742206,281,카페
6385,모코커피,서울 동작구 상도로12길 9,126.929808267394,37.4992211892048,258,카페
6386,위드모리,서울 동작구 보라매로 104,126.928329832894,37.4984238120969,291,카페
6387,카페 포레스트,서울 동작구 국사봉길 13,126.92903987018423,37.49858281781724,288,카페
6388,코피커피,서울 동작구 대방동길 11-1,126.9273188459,37.5007441858782,66,카페
6389,예그리나커피,서울 동작구 대방동13길 15,126.925508657953,37.5014854870267,224,카페
6397,스타벅스 역삼아레나빌딩점,서울 강남구 언주로 425,127.04311041946276,37.501142506844985,225,카페
6399,퍼햅스 강남본점,서울 강남구 논현로86길 27,127.039596321144,37.5004787946097,97,카페
6401,커피빈 역삼동태광타워점,서울 강남구 테헤란로34길 6,127.03992688837441,37.501123803603015,65,카페
6402,클라스카에스프레소바,서울 강남구 테헤란로28길 41,127.03982935088095,37.49846947255848,273,카페
6403,매머드커피 역삼역점,서울 강남구 테헤란로27길 8,127.038243385516,37.5019604940259,240,카페
6404,이디야커피 역삼중앙점,서울 강남구 언주로81길 8,127.0428385174779,37.50029746217782,208,카페
6405,플래시커피 역삼 신웅타워점,서울 강남구 테헤란로 216,127.040128354813,37.501430077335,75,카페
6601,노크노크,서울 강남구 도곡로 521,127.063262330821,37.4999999684302,222,카페
6602,투썸플레이스 대치사거리점,서울 강남구 삼성로 334,127.05988211295015,37.501454151728666,118,카페
6603,스타벅스 대치은마사거리점,서울 강남구 도곡로 457,127.060171899915,37.4989744360661,217,카페
6604,바나프레소 대치은마점,서울 강남구 도곡로 451,127.059769200305,37.4988412915838,244,카페
6605,스타벅스 대치점,서울 강남구 도곡로 511,127.06225887413534,37.499576127703435,179,카페
6606,빽다방 대치동학원가점,서울 강남구 도곡로77길 8,127.05864289147813,37.49890042146514,297,카페
6607,레어마카롱 대치점,서울 강남구 삼성로67길 22,127.057653739815,37.5008497843823,293,카페
6608,공차 대치은마사거리점,서울 강남구 삼성로 238,127.06141567617,37.4987395343938,234,카페
6610,커피볶는김판다,서울 강남구 삼성로 324,127.060286300477,37.5006070006621,65,카페
6611,라쥬니,서울 강남구 도곡로 516,127.06298570513201,37.49918200275483,254,카페
6612,타이거슈가 대치점,서울 강남구 도곡로 510,127.062393014382,37.4990525723935,233,카페
6613,리틀 아티스트,서울 강남구 삼성로63길 16,127.058860772038,37.4998580825866,215,카페
6614,플래시커피 대치 은마점,서울 강남구 도곡로 447,127.059315601295,37.4986937551938,278,카페
6615,스터디벅스 1호점,서울 강남구 삼성로58길 9,127.062035384591,37.4987247944949,251,카페
6619,커피레이,서울 강남구 도곡로 433,127.05765615464,37.498107120677,287,카페
6623,메가커피 대치학원가점,서울 강남구 도곡로77길 6,127.058742317785,37.49878414227,257,카페
6624,카페플럼,서울 강남구 역삼로74길 7,127.055324480497,37.5014095218266,171,카페
6625,메리펫카페,서울 강남구 역삼로78길 24,127.057341675226,37.5009364328356,44,카페
6626,그렌그로운,서울 강남구 삼성로63길 43,127.056684243674,37.4989473288355,190,카페
6627,에스피온,서울 강남구 삼성로71길 45,127.055312971932,37.5011392254695,159,카페
6634,나따오비까 대치점,서울 강남구 선릉로64길 26,127.054421929553,37.49818433941,261,카페
6638,라헬의부엌 도곡점,서울 강남구 선릉로62길 27-3,127.054684151714,37.4979932049815,285,카페
6639,설빙 대치점,서울 강남구 선릉로62길 33,127.05505739485612,37.49807141916888,285,카페
6640,스타벅스 대치한티,서울 강남구 선릉로 324,127.052101623072,37.4985241638957,282,카페
6644,커피블룸,서울 강남구 선릉로64길 11-10,127.053010891206,37.4985886318253,234,카페
6645,오마이보울,서울 강남구 역삼로64길 5,127.05300337393199,37.50075285179135,98,카페
6668,파이하우스,서울 강남구 선릉로62길 29,127.05493060382022,37.497888573908234,284,카페
6674,디저트39 대치점,서울 강남구 선릉로64길 28,127.05458029571,37.4982455347761,241,카페
6705,이디야커피 한티역점,서울 강남구 도곡로69길 8,127.05611353323731,37.497949286376084,241,카페
6708,프로스퍼,서울 동작구 여의대방로24길 101,126.925637740421,37.4990456444117,197,카페
6711,투썸플레이스 신대방삼거리점,서울 동작구 국사봉1길 32,126.9303604984,37.4988340834113,277,카페
6712,생각이나,서울 동작구 보라매로19길 23,126.92645998635993,37.49779556256504,259,카페
6715,빽다방 신대방삼거리점,서울 동작구 국사봉1길 28,126.93009131756784,37.49886816265649,255,카페
6719,오그랩,서울 동작구 여의대방로24사길 8,126.925406859681,37.4992275020762,206,카페
6722,비트포비아 강남던전점,서울 강남구 강남대로84길 33,127.031112213726,37.497583697643,242,카페
6723,키이스케이프 강남점,서울 강남구 강남대로96길 17,127.028430769789,37.5001035869388,236,카페
6724,빌리엔젤 강남역5호점,서울 강남구 강남대로94길 10,127.028232518384,37.4991891132417,259,카페
6725,트리오드,서울 강남구 강남대로94길 28,127.029584093415,37.4996167604381,132,카페
6726,브라운홀릭,서울 강남구 강남대로98길 25,127.028702549419,37.5010549835616,253,카페
6728,고양이라좋은날,서울 강남구 강남대로98길 28,127.02865723856092,37.500860377276986,245,카페
6729,룸카페 바니,서울 강남구 강남대로96길 12,127.02806874426594,37.499734261007006,265,카페
6730,커피빈 강남역12번출구점,서울 강남구 테헤란로 111,127.029316901779,37.4988455657308,185,카페
6731,만랩커피 강남역점,서울 강남구 강남대로94길 15,127.028593440393,37.4996350244966,219,카페
6732,투썸플레이스 강남역중앙점,서울 강남구 테헤란로1길 16,127.0279544066067,37.499418935961735,278,카페
6734,바나프레소 강남역점,서울 강남구 테헤란로 113,127.02953408158,37.498975256536,161,카페
6735,넥스트에디션 강남5호점,서울 강남구 강남대로94길 11,127.028249615716,37.499545006601,250,카페
6808,우유니,서울 강남구 도곡로78길 6,127.058936007264,37.4977388785291,243,카페
6826,웰컴카페,서울 동작구 성대로29길 50,126.938184772793,37.500537734063,190,카페
6827,앞마당커피,서울 동작구 성대로1길 24,126.934531085645,37.5015304761084,291,카페
6828,달리는커피 노량진점,서울 동작구 성대로29길 69,126.937234328029,37.5011174806712,196,카페
6829,카페인중독 상도점,서울 동작구 성대로29길 61,126.937573856787,37.5008113185966,178,카페
6830,카페더테이블,서울 동작구 성대로 87,126.93542777003896,37.4977467443207,211,카페
6831,줄리브 상도점,서울 동작구 상도로22나길 31,126.936980841604,37.5013101609575,211,카페
6833,카페에뚜,서울 동작구 성대로29길 63,126.937496858925,37.5009266066316,186,카페
6834,카페희희,서울 동작구 성대로 52,126.933734218331,37.4984837306171,268,카페
6835,스타벅스 신대방삼거리역점,서울 동작구 상도로 102,126.931883649842,37.5002351348546,186,카페
6839,미완성카페 성대점,서울 동작구 성대로2길 5-5,126.932029185686,37.499373856956,168,카페
6843,컴포즈커피 성대시장점,서울 동작구 성대로2길 5-1,126.93193181335573,37.49950174374888,161,카페
6848,워너커피 신대방삼거리점,서울 동작구 국사봉1길 58,126.931301436611,37.4987823759871,120,카페
6865,더빈마켓,서울 동작구 여의대방로24길 65,126.9239102811,37.4985255648732,155,카페
6867,커피나무 보라매역점,서울 영등포구 여의대방로 135,126.920060102015,37.4991681425994,195,카페
6868,보스톤커피,서울 동작구 여의대방로 142,126.9206792233277,37.49973799571219,161,카페
6869,클라소피,서울 동작구 여의대방로22길 94,126.92517083063636,37.497767722834006,292,카페
6870,할리스 보라매역점,서울 영등포구 여의대방로 145,126.920122352664,37.5001809153915,229,카페
6871,루카스커피,서울 영등포구 신풍로25길 6,126.91993088650052,37.500503345864644,264,카페
6872,두나미스커피 보라매점,서울 영등포구 여의대방로 137,126.920032622619,37.4994852781129,204,카페
6873,디저트킴,서울 동작구 상도로 17-8,126.922664559079,37.5002330633298,139,카페
6874,브라보커피,서울 동작구 여의대방로24길 72,126.92422030600757,37.49836178103116,187,카페
6875,카페 익스큐즈미,서울 동작구 상도로 3,126.92095021928617,37.50013461996341,170,카페
6876,A브런치카페,서울 동작구 여의대방로24길 22,126.921427529864,37.4979076514317,143,카페
6878,이디야커피 보라매역점,서울 영등포구 여의대방로 141,126.919960026558,37.4996906583072,217,카페
6879,더치앤빈 보라매역점,서울 동작구 여의대방로 132,126.920594363261,37.4987107918414,151,카페
6884,그랩&고커피 역삼직영점,서울 강남구 역삼로37길 9,127.042932436004,37.4984161272247,88,카페
6885,투썸플레이스 역삼자이점,서울 강남구 언주로 419,127.04346954683,37.5002747065111,200,카페
6886,카페루스터,서울 강남구 논현로86길 22,127.039346149483,37.5000175631104,275,카페
6887,하트카페,서울 강남구 논현로76길 11,127.03986484095556,37.497156694258116,271,카페
6888,인사이드,서울 강남구 언주로79길 17,127.04270656280319,37.49894509977143,55,카페
6889,카페리빈,서울 강남구 언주로75길 6,127.043688234341,37.4990609706099,143,카페
6890,카페데베르,서울 강남구 역삼로 225,127.041357590332,37.4971985284055,193,카페
6891,정다방&정독,서울 강남구 테헤란로30길 31,127.040033326469,37.4992532790424,187,카페
6892,카페희다 역삼점,서울 강남구 역삼로25길 16,127.039779006523,37.4973648556904,261,카페
6893,로스트엔트리,서울 강남구 테헤란로38길 10,127.04148762690522,37.50126562471338,274,카페
6894,헤일리스커피,서울 강남구 역삼로37길 11,127.0428238888132,37.49864313010617,68,카페
6901,이넬,서울 영등포구 대방천로 244,126.91793020171,37.4985431859227,293,카페
6909,다사랑다방,서울 동작구 여의대방로24가길 22,126.921177364762,37.4992157456705,45,카페
6924,윤카페,서울 동작구 여의대방로22길 40,126.922187769374,37.4976198326263,151,카페
6926,클로리스 역삼GFC점,서울 강남구 테헤란로 152,127.036564176373,37.5000833293743,218,카페
6927,카페마마스 역삼점,서울 강남구 논현로85길 7,127.03681921587875,37.4989768146087,185,카페
6934,바나프레소 역삼GFC점,서울 강남구 테헤란로26길 10,127.035862797729,37.4996186252325,138,카페
6938,파브리끄 역삼GFC점,서울 강남구 역삼로17길 64,127.036625766214,37.498835416763,166,카페
6939,커피스미스 본사점,서울 강남구 테헤란로8길 25,127.032157004364,37.4972950957926,279,카페
6955,토즈모임센터 강남역토즈타워점,서울 강남구 강남대로84길 24-4,127.030605241506,37.4967332799105,296,카페
6959,키이스케이프 강남 더오름,서울 강남구 테헤란로6길 30,127.03109824138642,37.4966142182906,278,카페
6965,엔제리너스 강남역사거리점,서울 강남구 테헤란로 116,127.0305324411469,37.498464132157025,213,카페
6968,바나프레소 국기원사거리점,서울 강남구 테헤란로8길 26,127.031718188323,37.4971906976697,194,카페
6979,투썸플레이스 역삼점,서울 강남구 논현로 419,127.03814276068753,37.497568121774414,295,카페
7015,껠끄쇼즈,서울 강남구 도곡로70길 5,127.056623962964,37.4969939760406,172,카페
7017,올비바이테일러커피,서울 강남구 도곡로 401,127.054023036337,37.4970357393546,267,카페
7018,스타벅스 한티역점,서울 강남구 도곡로 408,127.05517623123298,37.4966639916982,234,카페
7028,할리스 한티역점,서울 강남구 도곡로 414,127.05592162360877,37.49688528880789,188,카페
7044,에슬로우커피 역삼1호점,서울 강남구 논현로85길 52,127.03402218440802,37.49817575764839,61,카페
7084,스타벅스 구역삼사거리점,서울 강남구 논현로 401,127.038891641479,37.4958730842435,289,카페
7088,바나프레소 역삼대로점,서울 강남구 논현로 427-1,127.037753049226,37.4984323120778,135,카페
7089,공차 역삼 GFC점,서울 강남구 논현로85길 13,127.036256093994,37.4990941195862,277,카페
7092,요띠드 역삼점,서울 강남구 논현로85길 5-13,127.036934301207,37.498439778944,208,카페
7103,엘리스빈커피,서울 동작구 국사봉1길 82,126.931514986122,37.4977481448359,170,카페
7104,나따오비까,서울 동작구 성대로2길 1,126.932327323269,37.4998353432034,176,카페
7105,더벤티 성대시장점,서울 동작구 국사봉1길 33,126.93036024236,37.4991097911297,266,카페
7106,커피베이 신대방삼거리역점,서울 동작구 성대로 23,126.93296986134487,37.49962217111171,135,카페
7109,커피디알,서울 동작구 성대로2길 11,126.931405170705,37.4991176105418,179,카페
7110,백악관커피숍,서울 동작구 성대로 5,126.93231336217,37.5002678180626,220,카페
7123,투썸플레이스 강남역KR타워점,서울 강남구 강남대로84길 13,127.029578488051,37.4968740984736,291,카페
7137,히코코커피 신대방본점,서울 동작구 보라매로 80,126.928028595973,37.4965098915184,258,카페
7156,커피마리오,서울 영등포구 대방천로 173,126.910139803204,37.4993267981934,247,카페
7157,이디야커피 신풍역점,서울 영등포구 신풍로 52-1,126.911794689247,37.4999479374796,204,카페
7158,카페패딩턴,서울 영등포구 대방천로 172,126.910027116888,37.4989915382043,240,카페
7159,꼬마대통령 보라매점,서울 영등포구 신풍로 66,126.913314698432,37.4998733781415,195,카페
7161,유니크그램,서울 영등포구 대방천로 187,126.91192446837458,37.49921821952146,125,카페
7162,메가커피 신풍역점,서울 영등포구 신풍로 48,126.911286933797,37.4999340421786,221,카페
7163,카페나아스테,서울 동작구 여의대방로10길 14,126.912894179715,37.4958293530734,266,카페
7164,스타벅스 숭실대입구역,서울 동작구 상도로 354,126.952757658619,37.4968611472544,185,카페
7165,휘게,서울 동작구 상도로52길 19,126.951119842367,37.4973938767788,71,카페
7167,메가커피 숭실대입구역점,서울 동작구 상도로 362-1,126.953260128217,37.4962630787575,263,카페
7168,짙은,서울 동작구 상도로37길 69,126.95278837171,37.4983712462762,140,카페
7169,브라운필투,서울 동작구 상도로37길 72,126.9527648578013,37.49799912126517,133,카페
7170,오갈미,서울 동작구 상도로50길 9,126.95104689116003,37.49827683281514,33,카페
7171,쉬어가는 모퉁이커피한잔,서울 동작구 상도로55길 1,126.953417839089,37.4972398321436,210,카페
7173,온사랑커피밀,서울 동작구 상도로62길 81,126.95181637356,37.4975130957733,75,카페
7174,달콩커피,서울 동작구 상도로37길 77,126.953372356188,37.4976398610595,192,카페
7177,서울창업카페 숭실대입구역점,서울 동작구 상도로 지하 378,126.953658272797,37.4961190745482,299,카페
7178,배추공주와페키들의감성놀이터,서울 동작구 상도로58길 4,126.953038698072,37.4959206084181,281,카페
7194,이디야커피 역삼점,서울 강남구 논현로72길 13,127.040655712749,37.4958184299256,270,카페
7201,래쉬카페,서울 강남구 논현로72길 19,127.041035767248,37.4959912918073,239,카페
7206,카페신스,서울 강남구 역삼로 213,127.040429975554,37.4966149972697,209,카페
7207,로스팅팩토리,서울 강남구 언주로71길 7,127.044420089287,37.4974460943592,218,카페
7208,더치앤빈 역삼동점,서울 강남구 논현로76길 12,127.040009483915,37.4969575229194,213,카페
7239,이디야커피 역삼월드점,서울 강남구 역삼로52길 14,127.04809370787,37.4983708904663,92,카페
7240,스타벅스 역삼이마트점,서울 강남구 역삼로 310,127.048419957286,37.4992357231722,180,카페
7241,만랩커피 역삼래미안점,서울 강남구 선릉로69길 19,127.051182546976,37.4973424453387,238,카페
7242,모모웨이,서울 강남구 언주로 314,127.046413937968,37.4958559522546,268,카페
7248,바나프레소 강남점,서울 강남구 테헤란로4길 46,127.030066483066,37.4955476934611,225,카페
7249,스타벅스 강남R점,서울 강남구 강남대로 390,127.028443419181,37.4976744709989,189,카페
7252,스타벅스 강남비젼타워점,서울 강남구 테헤란로2길 27,127.0296167853337,37.49649026006633,144,카페
7254,할리스 강남역점,서울 강남구 강남대로 402,127.027778858731,37.4987161925042,280,카페
7255,투썸플레이스 강남대륭타워점,서울 강남구 강남대로 362,127.02932564919725,37.49518747696192,283,카페
7256,빌리엔젤 강남358타워점,서울 강남구 강남대로 358,127.029799409825,37.4950504053697,284,카페
7259,세븐클루스 강남1호점,서울 강남구 테헤란로2길 8,127.028728378205,37.49762754971,164,카페
7260,이디야커피 대림1동점,서울 영등포구 도림로 198,126.90278152028907,37.49640892006758,126,카페
7261,상록수다방,서울 영등포구 도림로 228,126.904902546887,37.4985334170676,243,카페
7262,미스터브리즈커피 대림점,서울 영등포구 도림로 203,126.902878086465,37.4969387911975,73,카페
7263,활짝핀,서울 영등포구 도림로59길 4-1,126.903094622577,37.4973930761535,57,카페
7264,마실로,서울 영등포구 도림로53길 34-1,126.899809015658,37.4985904754026,263,카페
7265,수제달달,서울 영등포구 대림로22길 38,126.904179552988,37.4952792992106,291,카페
7266,카페다니엘 대림점,서울 영등포구 대림로34길 15,126.899862652679,37.4990734600669,287,카페
7273,서울이스케이프룸 강남1호점,서울 서초구 서초대로77길 11,127.026136828231,37.4987237752606,273,카페
7275,카페더나인스퀘어,서울 서초구 서초대로77길 5,127.02639453559118,37.498347097318785,234,카페
7277,스타벅스 몬테소리점,서울 서초구 강남대로 399,127.026874023027,37.4983415831768,196,카페
7278,폴바셋 강남삼성타운점,서울 서초구 서초대로78길 22,127.02736956850488,37.49585649336328,216,카페
7279,스타벅스 강남삼성타운점,서울 서초구 서초대로78길 24,127.027723416171,37.4955770987619,228,카페
7368,바나프레소 한티역점,서울 강남구 선릉로 311,127.052078179664,37.4973348458572,226,카페
7371,공차 한티역점,서울 강남구 선릉로 314,127.052372546926,37.4978284672292,205,카페
7382,꿈터,서울 동작구 국사봉길 74,126.930661144539,37.4965691304084,212,카페
7416,마얘,서울 서초구 사평대로22길 14,126.997634199268,37.4989176562548,271,카페
7417,앙떼띠 팝업스토어,서울 서초구 사평대로26길 24,126.99897089707316,37.49907985659187,208,카페
7418,37.5 서래마을점,서울 서초구 서래로7길 16,126.997475879359,37.4988203442979,275,카페
7419,오뗄두스 서래본점,서울 서초구 서래로10길 9,126.9989075612043,37.499523151089605,255,카페
7420,커피나무 서래마을점,서울 서초구 서래로 12,126.998345587977,37.4959596639629,219,카페
7421,스타벅스 서래마을입구점,서울 서초구 서래로 48,126.998502708835,37.4992276166114,243,카페
7422,핀카페,서울 서초구 서래로 8,126.99824495226,37.495591150741,255,카페
7423,카페드리옹 케이크부띠끄,서울 서초구 서래로7길 18,126.997340173309,37.4988383614465,286,카페
7424,김씨부인,서울 서초구 사평대로26길 26-6,126.99875150566,37.4990942705772,219,카페
7425,스퀘어가든,서울 서초구 서래로5길 26,126.996860716802,37.4979769875897,288,카페
7426,찰리카페사진관,서울 서초구 동광로49길 88,127.00059708704963,37.49671561864769,90,카페
7427,달콤커피 서래마을점,서울 서초구 사평대로26길 26-7,126.99854342509,37.4990005635426,221,카페
7428,먼셀커피 서래마을점,서울 서초구 서래로6길 15,126.999172207337,37.4978833217306,93,카페
7429,카페아씨오,서울 서초구 서래로6길 7,126.998835210226,37.4978544866821,117,카페
7430,서래마을 호두파이,서울 서초구 동광로39길 68,126.999755732796,37.4980419015113,75,카페
7432,스타벅스 숭실대점,서울 동작구 사당로 4,126.954861906699,37.4954167553415,212,카페
7435,이디야커피 숭실대점,서울 동작구 사당로 2,126.954708092497,37.495452736742,205,카페
7440,빽다방 숭실대점,서울 동작구 사당로 10,126.9554375548,37.4953205661591,240,카페
7444,숭실다방,서울 동작구 상도로 372,126.954020613586,37.4953479543911,213,카페
7457,할리스 역삼스타점,서울 강남구 테헤란로26길 12,127.03589890685,37.4994528291333,263,카페
7459,시티갤러리카페,서울 강남구 역삼로7길 22,127.032893582181,37.4956082085864,248,카페
7460,카페드나탈리 역삼점,서울 강남구 테헤란로20길 16,127.034351477634,37.4986351755817,161,카페
7461,지지커피,서울 강남구 도곡로37길 18-2,127.045334539091,37.494890492153,254,카페
7462,아이레키즈카페,서울 강남구 언주로 305,127.046042334311,37.4947316412182,293,카페
7463,커피중개소 역삼점,서울 강남구 도곡로37길 33,127.04473129499613,37.495918770811656,131,카페
7468,카페하우스,서울 강남구 도곡로37길 38,127.044799361957,37.4962818506993,92,카페
7470,보나티,서울 강남구 언주로 337,127.044424817675,37.4977920790462,78,카페
7471,공이휴게소,서울 강남구 언주로67길 19,127.044097806851,37.4955432891786,177,카페
7473,브릭앤커피,서울 강남구 역삼로 233,127.042031690213,37.4973965119146,226,카페
7474,끄끄흐디자인,서울 강남구 언주로71길 13,127.043888409154,37.4971435549055,59,카페
7475,9카페,서울 강남구 언주로 407,127.043964391343,37.4994392907507,265,카페
7476,달리는커피 구로1호점,서울 구로구 구로중앙로18길 68,126.892605508077,37.4968974630606,183,카페
7477,미스터브리즈커피 13th구로구청점,서울 구로구 가마산로 291,126.892211310127,37.4973584191953,220,카페
7478,무인카페 유유얼셀프 구로구청점,서울 구로구 가마산로 280,126.891564054892,37.4960747940194,295,카페
7479,카페루앤비,서울 구로구 가마산로27길 7,126.89164365638965,37.49733357273047,269,카페
7480,까까제작소,서울 구로구 구로중앙로18길 46,126.891790819897,37.4956605390305,298,카페
7486,카페봄봄,서울 동작구 사당로 18-1,126.95646329652533,37.495177688544345,285,카페
7491,블랙조이커피,서울 동작구 상도로67길 31,126.956427209642,37.4950064839464,297,카페
7531,쉼스토리,서울 강남구 역삼로3길 17,127.03099334872962,37.49454553431844,295,카페
7620,커피효과,서울 강남구 역삼로20길 12,127.037642490143,37.494457106157,265,카페
7622,오디너리핏 역삼,서울 강남구 역삼로 180,127.038855236338,37.4954514250707,243,카페
7635,사푼사푼 강남역점,서울 서초구 강남대로 355,127.028826636047,37.4943550694076,232,카페
7645,디저트39 강남역점,서울 서초구 서초대로74길 23,127.027241641943,37.4954645849897,202,카페
7646,메가커피 보라매점,서울 동작구 여의대방로 28,126.911605872312,37.4951147989668,141,카페
7647,이디야커피 신길썬프라자점,서울 영등포구 신길로 42,126.908605340385,37.496420777181,233,카페
7648,컴포즈커피 영등포아델포레점,서울 영등포구 신길로 29,126.90819702048373,37.49556720748989,283,카페
7649,스위디,서울 영등포구 여의대방로 25,126.910785209095,37.4948510881443,172,카페
7669,이디야커피 보라매중앙점,서울 관악구 보라매로 62,126.927546503324,37.4945345903177,199,카페
7670,쿠즈코커피 보라매점,서울 동작구 보라매로 59,126.927039815009,37.4946207751327,208,카페
7671,빙찌,서울 동작구 보라매로9가길 10,126.92709558148299,37.49541729947965,136,카페
7672,더머커피,서울 동작구 보라매로 91,126.927689508821,37.4975107025576,148,카페
7675,하지커피,서울 동작구 국사봉길 30,126.92936618311,37.4979234768255,211,카페
7678,카페커브 신대방점,서울 동작구 보라매로 98-6,126.92844348404141,37.49783282090673,177,카페
7680,쿨마인,서울 동작구 여의대방로22길 121,126.927210236838,37.4984573657863,262,카페
7683,하우스공감,서울 동작구 여의대방로22아길 54,126.92361123270072,37.49568359782254,270,카페
7684,레스트어와일,서울 동작구 보라매로7가길 4,126.926466099915,37.4938671777293,242,카페
7702,카페38,서울 동작구 여의대방로22나길 38,126.921820454306,37.4963293489952,251,카페
7704,할리스 보라매병원점,서울 동작구 보라매로5길 20,126.9242648745559,37.49342249171586,279,카페
7705,신광다방,서울 동작구 여의대방로24길 52,126.923155408237,37.4979880765682,263,카페
7706,ABCDE카페,서울 동작구 여의대방로22길 38,126.92201588625996,37.49761251123675,297,카페
7711,달쿠마,서울 동작구 상도로 392-20,126.954328933392,37.4941407248021,240,카페
7754,스타벅스 방배카페거리점,서울 서초구 방배중앙로 162,126.986498266264,37.4935180762436,291,카페
7755,커피프레지던트 (휴업중),서울 서초구 동광로1길 107,126.98367057338918,37.49671809561389,147,카페
