정류소명,Longitude,Latitude
롯데캐슬아파트.목3동시장,126.8670441,37.54809527
신정이펜하우스1단지,126.8279799,37.51529706
서남병원,126.8326651,37.5117333
신은초등학교,126.8335271,37.51328919
신은초등학교,126.8333186,37.51335016
서남병원,126.8325239,37.51175642
이펜하우스3.4단지,126.8297318,37.51199887
양천어르신요양센터,126.8289666,37.51340281
신정이펜하우스1단지.새금성교회,126.8285421,37.51436914
양천공영차고지,126.837627,37.508523
강서교육청,126.8305163,37.54123312
거산아파트,126.8321184,37.54029549
우리은행앞,126.827772,37.53581676
염창역.서울도시가스,126.8758831,37.54707449
염창역.서울도시가스,126.8750573,37.54686294
등촌역.강서보건소,126.8686699,37.54902427
등촌역.강서보건소,126.8676078,37.54941954
등촌중학교 백석초등학교,126.8615416,37.55260967
등촌중학교 백석초등학교,126.8605239,37.55286474
강서구청사거리.서울디지털대학교,126.8558137,37.55481289
강서구청사거리.서울디지털대학교,126.8540847,37.55523594
KBS스포츠월드,126.8505022,37.55667059
KBS스포츠월드,126.8492422,37.5569273
한국가스기술공사,126.8455032,37.55791232
한국가스기술공사,126.8432178,37.55796458
발산역,126.8391668,37.55853879
송정역,126.809594,37.56135812
송정역,126.8110772,37.5613802
공항중학교.공항초등학교,126.8157967,37.5607019
발산역,126.8375898,37.55845152
마곡역,126.8276152,37.55971846
마곡역,126.8260564,37.5596898
공항초등학교.공항중학교,126.8168912,37.5607612
마곡동로사거리,126.8345811,37.55900792
마곡동로사거리,126.8318079,37.55911805
화원중학교,126.8408714,37.53786167
서울식물원.식물문화센터,126.8350289,37.56835193
백석초등학교.한국임업진흥원,126.8615808,37.55259326
등촌중학교.한국임업진흥원,126.860134,37.55303909
KC대학교.화진코스메틱,126.8558538,37.55479868
하이웨이주유소.KC대학교,126.8559523,37.55457493
서울식물원.숲문화학교,126.8342314,37.56631666
LG사이언스파크,126.8335087,37.56188269
등촌주공5단지아파트,126.8438906,37.5580714
발산역4번출구,126.8392643,37.55852812
발산역5번출구,126.8395016,37.55832548
공항중학교,126.8147057,37.56100744
송정역,126.8103378,37.56128052
송정역,126.8090028,37.56159364
공항시장,126.8088619,37.5623132
공항시장,126.8091212,37.56257213
공항시장역3번출구,126.8108738,37.56386249
공항시장역.공항성산교회,126.8114502,37.56471484
방화주유소,126.8125319,37.56619301
방화2동청성아파트앞,126.8117143,37.56697825
방신전통시장,126.8128183,37.56991852
방화2동우촌연립,126.8115768,37.57002692
국민은행방화동지점,126.8115118,37.57271432
국민은행방화동지점,126.8114164,37.57266102
한서고등학교.보람아파트,126.811668,37.57479101
한서고등학교.보람아파트,126.8115176,37.57480954
방화역,126.8125546,37.57670839
방화역,126.8125008,37.57687894
방화3동주민센터.국립국어원,126.813441,37.57910184
방화도시7단지.국립국어원,126.8133013,37.57904355
가양3동도시개발8단지아파트.가양역,126.8556895,37.56186283
가양역.마포중고등학교,126.8541856,37.55893446
가양역.마포중고등학교,126.85431,37.55952287
경복비즈니스고등학교,126.8533902,37.55754842
경복비즈니스고등학교,126.8532297,37.55762768
강서구청.한국건강관리협회,126.8505882,37.55262576
강서구청.한국건강관리협회,126.8503443,37.55257259
우장초등학교,126.8483265,37.5502733
우장초등학교,126.8477252,37.54939752
한국폴리텍1.서울강서대학교,126.8451915,37.54611711
한국폴리텍1.서울강서대학교,126.8448093,37.54581224
화곡본동시장,126.8426904,37.54314497
화곡본동시장,126.8431193,37.54341671
화곡역,126.8388108,37.54112577
화곡역,126.8371335,37.54081471
화곡푸르지오,126.8353978,37.54022972
화곡푸르지오,126.8344938,37.54011613
외발산신광명마을,126.8214198,37.5460397
외발산신광명마을,126.821211,37.54602007
강서면허시험장.메이필드호텔,126.8193553,37.54959891
강서면허시험장.메이필드호텔,126.8205151,37.54758833
강서농수산물도매시장,126.8198782,37.55190701
영인운수.차고지,126.8179302,37.54523695
대한항공.메이필드호텔,126.8165781,37.54951258
공항동송정중학교,126.8149741,37.55285764
공항동송정중학교,126.8150961,37.55299744
국립항공박물관.공항동천주교회,126.8118671,37.55555193
국립항공박물관.공항동천주교회,126.8119426,37.55527037
공항동지하도입구,126.8081451,37.55900454
영인운수.차고지,126.8181896,37.54522812
방화중학교,126.8060425,37.5646471
방화2동주민센터,126.8054754,37.56716764
방화동도시개발11단지,126.8043232,37.57065976
개화2치안센터,126.8024554,37.57509909
개화2치안센터,126.8021,37.5752853
개화역1번출구.개화검문소,126.8000836,37.5785305
개화역1번출구.개화검문소,126.799864,37.5785277
상사마을,126.7984675,37.58202487
상사마을,126.7983534,37.5820346
영일고등학교.강서도서관,126.8634738,37.54896555
아이파크아파트.백석중학교.실로암안과,126.8622495,37.5451235
등촌2동주민센터.등촌동대림아파트,126.8631181,37.54199546
대일고교.임광아파트.배광교회,126.8636965,37.53978414
용문사.시립화곡청소년센터,126.8634842,37.53731587
목동사거리,126.8636598,37.53277065
목동사거리,126.8637504,37.53164062
화곡동남부시장,126.8588601,37.53180485
성석교회,126.8575751,37.53159107
서울신정초등학교,126.8530902,37.53109962
서울신정초등학교,126.8524172,37.53094559
화곡8동주민센터,126.8498359,37.53078141
화곡8동주민센터.까치산시장,126.848813,37.5306537
KT강서지사,126.8476194,37.53001183
KT강서지사,126.8478402,37.52993791
화곡동유림아파트,126.8444616,37.53044913
화곡동유림아파트,126.8442497,37.53036894
황외과앞,126.8377883,37.53094387
까치산역2번출구,126.8469324,37.53151918
까치산역4번출구,126.8463006,37.53227857
화곡동백구사,126.842741,37.53259588
화곡동백구사,126.8407013,37.53241024
화곡대림아파트,126.8388282,37.53312642
화곡동대림아파트.화곡중앙시장,126.8383563,37.53403095
가로공원.나누리병원,126.8371715,37.53677075
가로공원.나누리병원,126.8369125,37.53744564
가로공원.나누리병원,126.8364182,37.53697419
가로공원.나누리병원,126.8363025,37.53713482
화원중학교,126.8404359,37.53787896
신월초등학교,126.838937,37.53868652
신월초등학교,126.8394834,37.53897811
화곡역.현대주유소,126.8410245,37.54068839
화곡역,126.8410405,37.54091445
화곡역1번출구,126.8396027,37.54254965
화곡역,126.8389672,37.5429789
대원시장,126.8381378,37.5440071
대원시장,126.8373694,37.54455648
화곡중고등학교,126.8362466,37.54717888
화곡중고등학교,126.8364223,37.54719025
우장산역,126.8364266,37.54924083
우장산역,126.8362492,37.54980301
명덕고등학교.웰튼병원,126.8365618,37.55314775
명덕고등학교.웰튼병원,126.8364333,37.55327898
발산역.우장산힐스테이트,126.8374796,37.55606797
발산역.우장산힐스테이트,126.8375358,37.55675518
발산역2번출구,126.8386069,37.56002385
발산역3번출구,126.8388364,37.56019517
서울호서전문학교.등촌주공3단지아파트,126.8395484,37.56283903
서울호서전문학교.등촌주공3단지아파트,126.8396842,37.56275838
서울강서우체국,126.8403633,37.56486221
서울강서우체국,126.8401991,37.56486612
양천향교역.휴먼빌아파트,126.8414686,37.5689907
양천향교입구,126.8415458,37.5701952
가양한강타운아파트,126.8433032,37.57044943
가양한강타운아파트,126.8438023,37.57048728
가양2단지성지아파트.동양고등학교,126.8464358,37.56960065
가양2단지성지아파트.동양고등학교,126.8476361,37.56946602
한보구암마을아파트,126.8487893,37.5688641
가양동천주교영등포공업고등학교,126.8496171,37.56845844
서울서진학교.우체국앞.허준박물관,126.8512313,37.5668575
탑산초등학교 허준박물관,126.8517341,37.56667847
가양도시개발4단지아파트,126.8531604,37.56538154
대림경동아파트,126.8531976,37.56557092
가양도시개발5단지아파트,126.8550611,37.56427884
가양2동강변아파트,126.8556339,37.56417507
가양3동도시개발6단지아파트,126.8578895,37.56292983
가양초등학교,126.8595876,37.56179984
강서구청별관,126.8594569,37.56093946
가양3동주민센터,126.8607308,37.56138727
가양3동도시개발9단지아파트,126.8632552,37.55979983
가양도시개발9단지.세현고등학교,126.8638215,37.55969618
염창동아3차아파트.나이아가라호텔,126.8776023,37.54905644
염창동리버파크호텔,126.877717,37.54889341
염창동새마을금고,126.8733041,37.55020153
염창동새마을금고,126.8728808,37.55025681
염창동한마음.관음삼성아파트,126.8696521,37.55298935
염창동관음삼성아파트,126.8694176,37.55298095
태영.삼성한사랑아파트,126.86553,37.55512205
금호.한솔아파트,126.8654226,37.5553982
블루나인비지니스센터.이마트,126.8638112,37.55632456
블루나인비지니스센터.이마트,126.863882,37.55646622
이마트.강서소방서,126.8617152,37.55760323
강서소방서.이마트.증미역,126.8618472,37.55737666
가양역.현대프린스텔,126.856433,37.56031655
가양역.현대아파트,126.8565633,37.5603875
가양역.우성아파트,126.8540536,37.56154673
가양역.우성아파트,126.8533369,37.56209595
SBS공개홀,126.8507594,37.56344011
SBS공개홀,126.8499074,37.56372803
가양4.5단지상가앞,126.8526188,37.56408897
서울서진학교,126.8500668,37.56607868
등촌동대림아파트,126.8484745,37.56449709
강서한강자이아파트,126.8478594,37.56500107
가양동CJ주식회사,126.845024,37.566506
가양동CJ주식회사,126.8438191,37.56698145
양천초등학교.겸재정선미술관,126.8402989,37.56901757
양천초등학교.겸재정선미술관,126.8401002,37.56897093
겸재정선미술관,126.8375703,37.5703281
겸재정선미술관,126.837283,37.570628
마곡실내배드민턴장,126.8300647,37.57265004
마곡실내배드민턴장,126.831206,37.57271903
서남물재생센터,126.8279033,37.57292128
서남물재생센터,126.8273037,37.57275995
서남환경공원,126.8233189,37.57325575
서남환경공원,126.8226231,37.57314602
방화동도시개발2단지아파트,126.8185511,37.57325101
방화동도시개발2단지아파트,126.8189422,37.57337443
방화동동부센트레빌아파트,126.8138666,37.5733873
방화동동부센트레빌아파트,126.8141952,37.57345311
방화사거리,126.8104761,37.57315026
방화사거리,126.8098924,37.57316789
개화산역,126.8060766,37.57251866
개화산역,126.8060894,37.57260845
등촌3동천주교회,126.8457258,37.5598737
등촌3동천주교회,126.8459318,37.56000145
등촌3동5단지아파트.등촌고등학교,126.8454863,37.56166079
등촌3동5단지아파트.등촌고등학교,126.8455711,37.56175796
등촌3동주공4단지아파트,126.8430664,37.562497
등촌동부영아파트,126.8431051,37.56260733
등촌3동주공10단지아파트,126.8473221,37.56200684
등촌3동대림아파트,126.8473824,37.56229117
마곡13단지힐스테이트아파트,126.8178844,37.5566727
다솔마을.강서농수산물도매시장,126.8198598,37.55483199
강서공업고등학교,126.8166736,37.57561741
방화동도시개발1.2단지아파트,126.8168881,37.57513269
서울항공비즈니스고등학교,126.816765,37.56951802
서울항공비즈니스고등학교,126.8165339,37.56895734
공항중학교,126.8164061,37.56322489
공항중학교,126.816602,37.56257306
양천향교역,126.8408125,37.56684038
방신전통시장,126.812727,37.56999242
방화주유소,126.8125856,37.5666851
제과점앞,126.8098898,37.56045056
공항동천주교회,126.8115927,37.55747548
강서한방병원,126.8390322,37.53011858
강서한방병원,126.8393326,37.53007559
강서한강자이아파트,126.850101,37.56639041
강서구청별관,126.8599304,37.56127661
우장산동주민센터,126.8416546,37.54792833
문성유치원,126.8444517,37.54686214
제일성심병원,126.8458178,37.54716029
가양7단지상가,126.861569,37.5607187
등촌주공9단지,126.8505326,37.56115213
강서구민올림픽체육센터,126.8501414,37.55982348
등촌주공6단지,126.848935,37.56031993
등현초등학교,126.8470219,37.56115982
가양7단지상가앞,126.8618951,37.56074719
우장산휴먼빌아파트,126.8434734,37.54743229
우장산동주민센터,126.8415087,37.54799909
양서1단지우장산아이파크이편한세상,126.8369118,37.54801762
제일성심병원,126.8451161,37.5466027
강서힐스테이트아파트,126.8369628,37.54793911
등촌주공6단지앞,126.848875,37.56020476
강서구민올림픽체육센터,126.8503284,37.55990476
등촌9단지SBS공개홀,126.8507958,37.56179039
가양4.5단지상가앞,126.8526929,37.56387994
삼정그린코아아파트,126.8117711,37.57162753
강서농협,126.8128207,37.56790438
강서농협,126.8127267,37.56789785
서울방화초등학교,126.8050822,37.56818869
공항동주민센터,126.810624,37.55878673
천주교성당,126.8123312,37.55602656
마곡나루역4번출구,126.8280139,37.56503346
마곡나루역5번출구,126.8273168,37.56506712
마곡역교차로,126.8284497,37.55945626
이대서울병원,126.8345733,37.55882965
김포공항국내선,126.8040921,37.55881001
김포공항국내선,126.804665,37.55831644
김포공항국제선,126.8013423,37.56517256
김포공항국제선,126.801082,37.5649592
발산역7번출구,126.8378899,37.55787143
신방화역5번출구,126.8167099,37.56746438
마곡엠밸리6.7단지.마곡중학교,126.8219241,37.5671765
마곡나루역,126.8259403,37.56688423
마곡역,126.8271496,37.56160535
마곡역,126.827236,37.56152638
마곡나루역1번출구,126.8261996,37.56698558
마곡동로사거리,126.8299892,37.55947204
마곡엠밸리11.12단지,126.8214633,37.56018457
마곡13단지힐스테이트후문,126.8185612,37.5565828
공진초등학교,126.8216364,37.55839286
송정역,126.8122166,37.5612684
외발산동기점,126.8214964,37.54524726
한국공항공사,126.7986847,37.5625331
한국공항공사,126.798649,37.562533
개화동상사마을종점,126.8017961,37.58870256
마곡수명산파크7단지,126.8230847,37.54934916
마곡수명산파크5단지6단지,126.8253112,37.55153181
마곡수명산파크2단지,126.8263354,37.55491463
마곡수명산파크2단지,126.8261837,37.55469536
마곡수명산파크3단지4단지,126.8252596,37.5516687
마곡수명산파크7단지,126.8227104,37.54923279
마곡역,126.8267578,37.55950202
마곡역,126.825403,37.560018
화곡2동주민센터,126.8552255,37.531362
화곡2동주민센터,126.8547482,37.53123945
마곡엠밸리14단지아파트,126.8265216,37.55743971
마곡엠밸리15단지아파트,126.8266431,37.55744661
발산역9번출구,126.8366967,37.55889446
공항동주민센터,126.8106255,37.55892823
신방화사거리,126.8168527,37.57285906
신방화사거리,126.8166376,37.57286018
방화2동우촌연립,126.8116811,37.57002344
개화역광역환승센터,126.7984749,37.57866422
개화역광역환승센터,126.798773,37.578626
방화2동청성아파트,126.8118414,37.56656261
강서연세병원,126.8755944,37.54940098
롯데몰.김포공항,126.803103,37.56224678
송정중학교후문,126.8163979,37.55453124
염창동주민센터,126.8710982,37.5537436
대통마트,126.8560358,37.53507633
강원슈퍼,126.8569195,37.53561715
방글방글슈퍼,126.8582576,37.53647136
경북하이마트,126.8591975,37.53715428
한광고,126.8585349,37.53782647
신정여상,126.8575264,37.53729854
명지해드는터아파트,126.856368,37.53655658
대성마트,126.8559141,37.53649108
미주아파트,126.8549852,37.53744348
방송인아파트,126.8541062,37.53706869
곰달래약국,126.8580346,37.53151923
원비디오,126.8581763,37.53076258
곰달래아파트,126.8565082,37.52960933
삼성아파트,126.8541115,37.5293006
은창아파트,126.8518662,37.52901937
화곡전화국,126.847953,37.52944741
까치산역,126.8461015,37.53261494
까치시장,126.8462732,37.53375114
까치약국,126.846692,37.536206
개나리슈퍼,126.8479616,37.53664645
빨래세탁소,126.8491793,37.53705302
공작세탁소,126.8545557,37.53649595
대성정육점,126.855153,37.535893
대통마트,126.8559553,37.53488512
국민약국,126.8578694,37.53175644
대성정육점,126.8550225,37.53585449
약수터,126.8516033,37.53877791
신광명마을,126.8240688,37.54710698
수명중고등학교,126.8241073,37.54931069
마곡.수명산파크4단지,126.8244352,37.55064809
방화중학교,126.8063961,37.56423392
한마음아파트,126.8679286,37.55514828
우성아파트앞,126.870881,37.55549536
우성아파트,126.8709517,37.55556405
봉제산정상,126.8517396,37.53666769
생태공원,126.818491,37.58340384
NC백화점앞,126.8400859,37.55944485
염창역1번출구.강서평생학습관,126.873734,37.54729799
명지해드는터아파트,126.8563368,37.53668014
하이웨이주유소,126.8543132,37.55440228
서광아파트,126.819399,37.57887178
마곡엠밸리7단지앞,126.824506,37.56551775
대림아파트,126.8750953,37.54837891
하나마트,126.85321,37.55244672
정곡초교,126.8186147,37.57599272
등명중학교,126.8429712,37.5591549
동아3차아파트,126.8760092,37.54942192
미주아파트,126.8550966,37.53750166
백연공원,126.8520856,37.55062929
방화4단지,126.8133872,37.57681869
등촌3동성당사거리,126.8458705,37.55886463
새마을금고,126.873261,37.55021851
방송인아파트,126.854024,37.5371601
KC대학교,126.8512354,37.54947129
방화3동주민센터,126.8136003,37.57862974
등촌6단지,126.8476512,37.55958113
관음삼성.보람더하임아파트,126.8703391,37.55239185
공작세탁소,126.8544401,37.53644225
골목시장,126.8502519,37.54860759
등촌9단지,126.8487361,37.56141096
염창중학교,126.8708858,37.55338561
대통마트,126.855942,37.53499504
SK브로드밴드강서방송,126.849305,37.547795
정곡초교,126.8192243,37.57583428
강서세무서.공항초교,126.8206544,37.56225223
남부시장,126.857738,37.53252404
태원빌딩,126.847522,37.54574649
다솔마을,126.8165255,37.55443156
국민은행,126.846172,37.54424316
마곡엠밸리14단지,126.8256176,37.55798367
등촌7단지아파트,126.8528633,37.56130072
삼천리아파트,126.8698684,37.5561946
원비디오,126.8580632,37.53075018
본동시장,126.844246,37.54280763
마곡엠밸리14단지,126.8248596,37.55839897
한서고등학교.보람아파트,126.8115225,37.57486452
한마음아파트,126.86775,37.55507249
곰달래아파트,126.8572185,37.52977635
본동사무소,126.8479751,37.54264983
볏골어린이공원,126.8422379,37.54123416
방신시장.LG베스트샵,126.812319,37.573397
마곡엠밸리11.12단지상가,126.8211382,37.55877954
삼성아파트,126.8542188,37.52939739
거성빌라,126.8490727,37.54217548
마곡13단지힐스테이트상가,126.8198554,37.55796262
겸재정선미술관입구,126.8376529,37.57180602
한국건강관리협회,126.8511523,37.55377338
이마트.증미역,126.8625765,37.55714319
은창아파트,126.8518104,37.52910181
강서구립봉제산어르신복지센터,126.8502812,37.54176894
화곡본동시장,126.8426414,37.54287506
금호APT,126.837119,37.57433956
강서구청입구,126.849615,37.55321335
등촌강변샤르망오피스텔,126.8571775,37.55860603
마곡13단지힐스테이트후문,126.8180003,37.5566867
대영마트,126.8510473,37.54057139
우체국,126.8459342,37.54412315
벽산아파트,126.8368242,37.57557546
우장산꿈에그린아파트,126.8478022,37.55331903
등촌현대아파트,126.8551124,37.55659994
까치산역,126.8463021,37.53259357
본동슈퍼,126.8514107,37.54000287
화곡초교,126.8465634,37.54358991
벽산아파트,126.8367001,37.57557473
롯데3차APT,126.8465871,37.55285902
하이웨이주유소,126.8540325,37.55555092
까치시장,126.846057,37.53358235
약수터,126.851491,37.53877208
금호APT,126.8370018,37.57430622
강서구민회관,126.8442227,37.55304484
제일은행,126.8477999,37.53435511
겸재정선미술관입구,126.8374882,37.57185228
발산어린이집,126.8416576,37.55438672
까치약국,126.8468894,37.53601783
삼거리,126.8501983,37.53743547
롯데1차,126.8405871,37.55451056
개나리슈퍼,126.8480172,37.53654016
봉제산정상,126.8516351,37.53660855
강서노인회관,126.8399883,37.55457987
빨래터세탁소,126.849227,37.53698376
안골공원,126.8512563,37.53593253
우장산월드메르디앙아파트,126.837888,37.55482357
방화동동부센트레빌아파트,126.813974,37.573384
삼거리,126.8502274,37.53734359
강남슈퍼,126.8510525,37.53519489
프라임마트,126.8179559,37.57290634
태창아파트,126.8507808,37.53764796
신정초교,126.8511995,37.53259721
본동슈퍼,126.8515188,37.54003307
마곡한솔솔파크,126.8226147,37.57027173
길훈아파트,126.8225089,37.5687303
마곡중학교,126.8205046,37.56886714
김포공항국내선,126.8032831,37.55949972
마곡나루역,126.8278789,37.5671597
롯데R&D센터,126.8282834,37.56987368
마곡나루역,126.827733,37.565388
메이필드호텔,126.81853,37.547073
대한항공,126.8145233,37.55079679
대한항공,126.8152082,37.55009917
LG사이언스파크,126.8341672,37.56318169
김포공항국내선,126.8034944,37.55932322
마곡엠밸리1단지,126.8190972,37.56793446
마곡나루역,126.8256804,37.56680465
마곡나루역5번출구,126.8273287,37.56514641
대한항공,126.816451,37.54989073
서울식물원.숲문화학교,126.8345378,37.5661329
마곡역2번출구,126.8262178,37.55992687
강서세무서.공항초교,126.8208014,37.56191317
강서세무서,126.8222021,37.56227305
마곡엠밸리7단지입구,126.8246318,37.56502045
마곡엠밸리7단지,126.8239183,37.56709534
마곡역,126.8269377,37.56179238
마곡엠밸리3단지입구,126.819279,37.56796853
마곡중학교정문,126.8208276,37.56864611
길훈아파트,126.8226412,37.56882901
마곡한솔솔파크,126.8227275,37.5701403
프라임마트,126.8183547,37.57288624
방화동동부센트레빌아파트,126.8137166,37.57346729
방신시장,126.8120239,37.57347694
한서고등학교.보람아파트,126.8116479,37.5746083
마곡역,126.8273135,37.56241113
동아1.2차아파트,126.8717999,37.55462956
약수터,126.8513961,37.53817844
동아1.2차아파트,126.8719747,37.55469849
화곡역,126.8388077,37.54125377
마곡우림필유아파트,126.8206262,37.57200495
마곡우림필유아파트,126.8202683,37.57204789
서울신정초등학교,126.852675,37.53097864
대영마트,126.8511546,37.54060261
롯데R&D센터,126.828422,37.57010525
마곡엠밸리7단지.712동,126.8200374,37.56738401
신방화역4번출구.마곡중학교,126.8200374,37.56738401
신방화역7번출구,126.8164964,37.56692186
마곡엠밸리4단지,126.8251083,37.57054064
마곡엠밸리5단지,126.8166885,37.56623071
화곡중앙골목시장,126.8378261,37.53472155
송화시장,126.8352514,37.54801609
삼천리아파트,126.8698106,37.55611754
LG주유소,126.856239,37.53142517
오쇠동꽃단지,126.7978104,37.53826556
오쇠동꽃단지,126.7975146,37.53819157
강서구립봉제산어르신복지센터,126.8504006,37.54178109
화곡중.고등학교,126.8331292,37.54801047
삼거리,126.8501123,37.53719237
남부시장,126.857857,37.53254149
송정역,126.8093479,37.56138399
거성빌라,126.8490273,37.54228009
김포공항국내선,126.8030542,37.55968306
덕원여자고등학교.덕원예술고등학교,126.8322066,37.54926135
봉제산정상,126.8517852,37.53655069
김포공항국내선,126.8034636,37.5593497
대성학원,126.8575189,37.53361426
발산초등학교,126.8314464,37.55079716
김포공항국내선,126.8044191,37.55852798
로미오이발클럽,126.8530544,37.53606377
김포공항국제선,126.802186,37.5658634
강서면허시험장.메이필드호텔,126.8185107,37.55013224
염창역2번출구,126.876019,37.5470809
태영송화아파트,126.8675615,37.55394252
김포공항국제선,126.8019653,37.56568273
대통마트,126.8561863,37.53492749
화곡초교,126.8467663,37.54342804
현대슈퍼,126.83084,37.55202096
관음삼성.보람더하임아파트,126.8704331,37.55210893
태양마트,126.8536835,37.53527024
훼미리마트,126.8549676,37.53439202
수명산파크1단지,126.8298349,37.55344972
새마을금고,126.8725152,37.55047988
성심사,126.8539644,37.53358864
성심사,126.8539055,37.53369294
마곡.수명산파크2단지,126.8278625,37.55363763
훼미리마트,126.8550385,37.53429453
현대빌라,126.8538518,37.53443441
화곡역,126.8386786,37.541217
마곡.수명산파크3단지,126.825943,37.55318065
태양마트,126.8538111,37.53517092
마곡수명산파크3단지.4단지,126.8252959,37.5517211
방글방글슈퍼,126.858374,37.53640357
로미오이발클럽,126.8531232,37.53613721
푸르지오APT,126.8311234,37.54183264
경북하이마트,126.8593269,37.53719508
국민은행,126.8462035,37.54420451
한광고,126.858645,37.53788628
태원빌딩,126.8475272,37.54567146
수명산파크7단지정문,126.8242493,37.54796526
신정여상,126.8574937,37.53741975
SK브로드밴드강서방송,126.8491581,37.54760548
골목시장,126.8501964,37.54849598
서울자동차학원,126.8215935,37.54692939
KC대학교,126.8512661,37.5494313
백연공원,126.852489,37.55121673
하나마트,126.8533338,37.55253244
강서구청후문,126.8502425,37.55047666
화곡보람2차아파트,126.8541556,37.55402211
강서아파트,126.8507024,37.55156815
본동사무소,126.8479844,37.54273893
황제참치,126.8514691,37.552778
청과시장2,126.8211934,37.55187211
콘티넨탈호텔,126.852245,37.554089
강서면허시험장,126.820982,37.54840268
등촌역1번출구,126.8631068,37.55192234
발산역,126.83855,37.55926225
수명산파크7단지상가,126.8222219,37.54740761
수명산파크7단지정문,126.8243305,37.54783906
전화국,126.8402322,37.5644611
수명중.고등학교,126.8240549,37.55015126
기업은행,126.8408119,37.56628382
마곡수명산파크5단지.6단지,126.8252649,37.55146632
김포공항국내선(11-2번홈),126.8028492,37.55994427
수명산파크상가,126.8260867,37.55329253
변전소,126.837921,37.570728
수명산파크5단지아파트,126.828225,37.55348545
김포공항국내선(11-3번홈),126.802614,37.56001617
수명산파크1단지아파트앞,126.8297659,37.55334105
현대슈퍼,126.8311582,37.55112133
발산초등학교,126.8318919,37.54964488
변전소,126.837803,37.570754
화곡중.고등학교,126.8331236,37.54791902
송화시장,126.8353183,37.54793138
우장산월드메르디앙아파트,126.8379615,37.55471799
강서노인회관,126.8395234,37.55453693
롯데2차,126.8404944,37.55442393
김포공항국제선(1경기),126.8012109,37.56536969
발산어린이집,126.8415623,37.55429962
강서구민회관,126.844239,37.552899
방화3동주민센터,126.8137005,37.57851231
롯데3차APT,126.8464497,37.55275488
방화동삼익아파트,126.8132614,37.57679915
공영주차장,126.8478519,37.55325031
방화중학교(시외버스),126.8064707,37.5638222
강서구청입구,126.849918,37.55311395
서광아파트,126.8196064,37.57887205
생태공원,126.8186262,37.58347402
등촌7단지,126.8529839,37.5613392
등촌10단지,126.8486514,37.56153257
등촌미주.진로아파트,126.8477364,37.5599112
등촌3동성당사거리,126.8456377,37.55897335
등촌5단지,126.8439167,37.55914888
공원앞,126.8417769,37.55937069
발산역.NC백화점,126.839598,37.559581
대성마트,126.8559673,37.53660844
태창아파트,126.8509379,37.53789947
강서농수산물도매시장,126.817964,37.55345561
강서농수산물도매시장종점,126.8226292,37.55448326
등촌동주공9단지,126.8497398,37.56290217
등촌주공9단지,126.8499022,37.56269527
등촌동주공8단지,126.8513969,37.5621096
화훼단지,126.76908,37.55632616
화훼단지,126.768986,37.55636923
국립항공박물관,126.8078145,37.55643171
등촌주공8단지,126.8521263,37.56165772
대한항공화물청사,126.8134044,37.55157063
대한항공훈련센터,126.8131682,37.54629233
김포공항화물청사,126.8113347,37.55347465
김포공항세관.국립항공박물관,126.8083234,37.55585489
강원슈퍼,126.8570101,37.53553214
대한항공빌딩,126.8145856,37.55074726
대한항공,126.8165403,37.54959934
김포공항국제선,126.800904,37.5648136
신도림역,126.8894134,37.50976462
신도림역,126.888472,37.50909986
신도림동.구로역,126.883933,37.5060444
신도림동.구로역,126.8832118,37.50535729
구일역.중앙유통상가.롯데마트,126.8745605,37.49985595
구일역.제일제당.롯데마트,126.8744296,37.4996335
동양미래대학.구로성심병원,126.8680008,37.4996658
동양미래대학.구로성심병원,126.867027,37.49936179
개봉역.영화아파트,126.860608,37.49682045
개봉역.한마을아파트,126.8620549,37.49645422
경인중학교.개봉사거리,126.8555223,37.49734297
경인중학교.개봉사거리,126.8551322,37.49716526
구로디지털단지역,126.9014759,37.48313623
구로디지털단지역환승센터,126.9020062,37.48460694
구로디지털단지역환승센터,126.9020457,37.48460001
신도림역,126.8922165,37.50653248
신도림역,126.8916433,37.50705373
서울미래초등학교,126.888926,37.504841
서울미래초등학교,126.8893773,37.50518811
한국SGI,126.8896734,37.50242091
거리공원.구로신협본점앞,126.8886244,37.50279083
거리공원,126.8916491,37.49996847
구로도서관.대성스카이렉스,126.891196,37.49966347
구로고등학교,126.8915908,37.49660713
영림중학교,126.8918443,37.49690119
구로구청,126.8878364,37.49467025
구로구청,126.8876311,37.49471875
고대구로병원후문,126.884308,37.49323641
대림역,126.89366,37.49083635
대림역,126.8940352,37.49121085
영서중학교,126.8922691,37.48996036
영서중학교,126.8921641,37.49002979
구로두산아파트,126.8901861,37.48881297
구로종합사회복지관,126.8889907,37.48786692
남구로역,126.8869122,37.48555918
남구로역,126.8864514,37.48518975
한국산업단지공단.이마트구로점,126.896602,37.48404548
고용노동부관악지청.이마트구로점,126.8975711,37.48371569
디지털산업1단지,126.8951128,37.48411228
디지털산업1단지,126.8949297,37.48409559
만민중앙교회,126.8925776,37.48143153
만민중앙교회,126.8926627,37.48167847
디지털단지오거리,126.8908498,37.48004853
디지털단지오거리,126.890762,37.48013977
퀸즈빌,126.8329939,37.4873477
가리봉시장,126.8871246,37.4828655
가리봉시장,126.887055,37.48240682
남구로역,126.8862393,37.48428596
구로4동자치회관,126.8856194,37.48609222
구로시장,126.8849133,37.48779345
구로시장,126.8846542,37.48820284
