,Unnamed: 0,자치구명,법정동코드,법정동명,지번주소,건물명,층,임대건물명,임대면적,전월세구분,보증금,임대료,건축년도,연식,latitude,longitude,conv_num,in_din_total_300,in_mart_total_1000,in_subway_total_500,in_hosp_total_1000,in_cafe_total_300,police_500,center_500,in_din_total_50,in_subway_total_50,all_score_life,nois_total
968,968,강남구,10600,대치동,서울특별시 강남구 대치동 899-22,전망좋은집,2,다세대/연립,44.01,준전세,20000,60,2002.0,20,37.5021129634005,127.05147916593,22,326,7,2,328,66,0,0,1,0,68.26,42
969,969,강남구,10600,대치동,서울특별시 강남구 대치동 916-46,(916-46),4,다세대/연립,33.03,전세,19000,0,2002.0,20,37.5006408874928,127.057001159682,14,109,11,0,369,40,1,1,1,0,50.44,12
970,970,강남구,10600,대치동,서울특별시 강남구 대치동 929-18,929-18,2,다세대/연립,47.7,준월세,2000,100,2002.0,20,37.5004679066793,127.058085677371,13,115,11,0,351,43,1,1,3,0,51.19,12
971,971,강남구,10600,대치동,서울특별시 강남구 대치동 926-2,향원대,2,다세대/연립,59.03,전세,14000,0,2002.0,20,37.5001211591737,127.056118890422,11,115,11,0,358,47,0,1,1,0,41.89,12
972,972,강남구,10600,대치동,서울특별시 강남구 대치동 928-27,신철빌라,1,다세대/연립,34.85,준월세,1000,70,2002.0,20,37.4996442784957,127.057571501908,14,111,12,0,323,41,1,1,1,0,50.69,12
973,973,강남구,10600,대치동,서울특별시 강남구 대치동 928-27,신철빌라,1,다세대/연립,34.85,준월세,1000,70,2002.0,20,37.4996442784957,127.057571501908,14,111,12,0,323,41,1,1,1,0,50.69,12
974,974,강남구,10100,역삼동,서울특별시 강남구 역삼동 732-2,정동빌라,3,다세대/연립,24.64,준월세,1000,55,2002.0,20,37.4979921602075,127.042051474956,13,148,6,0,301,52,1,1,1,0,54.02,12
975,975,영등포구,13300,대림동,서울특별시 영등포구 대림동 751-19,이화빌라(751-19),4,다세대/연립,43.83,준월세,1000,65,2002.0,20,37.4975159018425,126.902460278513,5,73,4,0,139,7,1,2,2,0,43.32,12
976,976,강남구,10100,역삼동,서울특별시 강남구 역삼동 745-21,문송빌리지,2,다세대/연립,41.16,준전세,15000,30,2002.0,20,37.4966959900212,127.036583784707,19,285,5,1,497,65,1,1,1,0,81.52,27
977,977,강남구,10100,역삼동,서울특별시 강남구 역삼동 742-26,그린타워B,3,다세대/연립,46.91,준월세,3000,75,2002.0,20,37.4956864664021,127.033988600274,17,305,6,0,570,78,1,1,10,0,64.55,36
978,978,강남구,10100,역삼동,서울특별시 강남구 역삼동 775-33,월드빌,4,다세대/연립,26.6,월세,500,53,2002.0,20,37.4954810274122,127.040845848198,15,147,5,0,222,49,0,0,6,0,38.46,24
979,979,관악구,10100,봉천동,서울특별시 관악구 봉천동 736-5,알프스타워오피스텔,5,오피스텔,27.16,전세,14000,0,2002.0,20,37.4906638817921,126.925832851206,14,379,3,0,150,54,0,1,15,0,53.2,48
980,980,서초구,10100,방배동,서울특별시 서초구 방배동 855-3,쁘띠샤또,2,다세대/연립,24.5,준월세,4000,50,2002.0,20,37.4887526269263,126.98989820133,5,84,7,1,234,29,1,1,1,0,67.57,27
981,981,관악구,10200,신림동,서울특별시 관악구 신림동 1454-23,삼성오피스텔,3,다세대/연립,29.1,준월세,1000,30,2002.0,20,37.4882515762644,126.925058658525,12,204,1,0,138,32,0,1,5,0,42.67,24
982,982,관악구,10200,신림동,서울특별시 관악구 신림동 1456-2,보라매스위트,4,다세대/연립,43.02,월세,500,65,2002.0,20,37.4875734779005,126.924070983527,11,115,1,0,152,22,0,1,0,0,37.53,12
983,983,동작구,10700,사당동,서울특별시 동작구 사당동 212-1,남성오피스텔,2,오피스텔,15.51,준월세,1000,40,2002.0,20,37.4869418019153,126.967190271537,5,36,3,1,78,15,1,2,2,0,63.29,27
984,984,관악구,10200,신림동,서울특별시 관악구 신림동 1438-12,로데오오피스텔,7,오피스텔,15.91,전세,10500,0,2002.0,20,37.4867129815747,126.926294123646,18,306,1,1,142,54,1,1,22,0,80.41,63
985,985,관악구,10200,신림동,서울특별시 관악구 신림동 1438-12,로데오오피스텔,4,오피스텔,18.63,전세,8000,0,2002.0,20,37.4867129815747,126.926294123646,18,306,1,1,142,54,1,1,22,0,80.41,63
986,986,관악구,10200,신림동,서울특별시 관악구 신림동 1436-23,금탑오피스텔,2,오피스텔,14.4,월세,500,49,2002.0,20,37.4857855278185,126.926654252373,19,414,2,1,144,67,1,2,4,0,86.78999999999999,39
987,987,관악구,10200,신림동,서울특별시 관악구 신림동 1436-23,금탑오피스텔,5,오피스텔,14.4,준월세,1000,46,2002.0,20,37.4857855278185,126.926654252373,19,414,2,1,144,67,1,2,4,0,86.78999999999999,39
988,988,관악구,10100,봉천동,서울특별시 관악구 봉천동 948-7,반석오피스텔,2,오피스텔,21.13,준월세,2000,47,2002.0,20,37.4843895159339,126.938688673296,12,202,3,1,171,42,2,1,0,0,74.35,27
989,989,관악구,10100,봉천동,서울특별시 관악구 봉천동 1516-2,우정하이츠빌라(1516-2),4,다세대/연립,61.27,준월세,500,20,2002.0,20,37.484190729215,126.951205443094,14,167,4,1,220,25,0,1,0,0,60.04,27
990,990,서초구,10100,방배동,서울특별시 서초구 방배동 921-8,(921-8),3,다세대/연립,42.19,준월세,3000,70,2002.0,20,37.4832599777971,126.993583935317,10,140,5,2,112,50,1,1,1,0,73.37,42
991,991,서초구,10200,양재동,서울특별시 서초구 양재동 9,신영체르니,4,아파트,35.91,준월세,5000,80,2002.0,20,37.4828592107015,127.038582223272,9,212,3,2,147,42,1,0,17,0,69.73,78
992,992,서초구,10200,양재동,서울특별시 서초구 양재동 9,신영체르니,6,아파트,32.08,월세,40,40,2002.0,20,37.4828592107015,127.038582223272,9,212,3,2,147,42,1,0,17,0,69.73,78
993,993,동작구,10700,사당동,서울특별시 동작구 사당동 278-1,보보스빌,3,다세대/연립,23.64,준월세,1000,58,2002.0,20,37.4824418179435,126.971029037269,8,164,5,1,163,24,2,3,1,0,69.75,27
994,994,관악구,10100,봉천동,서울특별시 관악구 봉천동 884-46,플러스타워,2,오피스텔,14.24,준월세,1000,42,2002.0,20,37.4819895764035,126.948887850402,22,226,3,1,220,33,0,2,1,0,63.69,27
995,995,관악구,10100,봉천동,서울특별시 관악구 봉천동 884-46,플러스타워,2,오피스텔,18.85,준월세,6000,41,2002.0,20,37.4819895764035,126.948887850402,22,226,3,1,220,33,0,2,1,0,63.69,27
996,996,관악구,10100,봉천동,서울특별시 관악구 봉천동 884-46,플러스타워,6,오피스텔,14.59,준월세,2000,35,2002.0,20,37.4819895764035,126.948887850402,22,226,3,1,220,33,0,2,1,0,63.69,27
997,997,관악구,10100,봉천동,서울특별시 관악구 봉천동 884-46,플러스타워,4,오피스텔,17.79,준전세,10000,34,2002.0,20,37.4819895764035,126.948887850402,22,226,3,1,220,33,0,2,1,0,63.69,27
998,998,관악구,10100,봉천동,서울특별시 관악구 봉천동 884-46,플러스타워,2,오피스텔,14.98,준월세,1000,25,2002.0,20,37.4819895764035,126.948887850402,22,226,3,1,220,33,0,2,1,0,63.69,27
999,999,서초구,10200,양재동,서울특별시 서초구 양재동 4-7,썬빌리지2동,4,다세대/연립,41.9,준전세,14000,21,2002.0,20,37.4816142063131,127.041989494842,8,118,4,0,146,39,1,1,3,0,50.61,12
1000,1000,동작구,10700,사당동,서울특별시 동작구 사당동 316-92,청송빌라,2,다세대/연립,52.0,준월세,10000,54,2002.0,20,37.4814233780611,126.974413251552,8,124,5,1,243,22,3,3,0,0,67.88,27
1001,1001,서초구,10100,방배동,서울특별시 서초구 방배동 458-33,풍산프리티빌,2,다세대/연립,53.12,준전세,20000,30,2002.0,20,37.4812214181989,126.98597824896,8,71,4,0,256,37,3,1,0,0,48.47,12
1002,1002,관악구,10100,봉천동,서울특별시 관악구 봉천동 875-5,씨티 빌,2,오피스텔,19.38,월세,500,45,2002.0,20,37.4810770143205,126.949469040674,26,252,3,1,215,50,0,2,7,0,67.65,51
1003,1003,관악구,10100,봉천동,서울특별시 관악구 봉천동 876-27,장원오피스텔,2,오피스텔,17.68,준월세,1000,50,2002.0,20,37.4807584513034,126.949971809584,28,257,3,1,216,60,1,2,3,0,79.58,27
1004,1004,관악구,10100,봉천동,서울특별시 관악구 봉천동 876-27,장원오피스텔,6,오피스텔,17.67,준월세,3000,40,2002.0,20,37.4807584513034,126.949971809584,28,257,3,1,216,60,1,2,3,0,79.58,27
1005,1005,관악구,10100,봉천동,서울특별시 관악구 봉천동 876-27,장원오피스텔,8,오피스텔,17.68,준월세,5000,30,2002.0,20,37.4807584513034,126.949971809584,28,257,3,1,216,60,1,2,3,0,79.58,27
1006,1006,관악구,10100,봉천동,서울특별시 관악구 봉천동 876-27,장원오피스텔,7,오피스텔,17.68,준월세,5000,30,2002.0,20,37.4807584513034,126.949971809584,28,257,3,1,216,60,1,2,3,0,79.58,27
1007,1007,관악구,10100,봉천동,서울특별시 관악구 봉천동 876-27,장원오피스텔,2,오피스텔,16.7,전세,11500,0,2002.0,20,37.4807584513034,126.949971809584,28,257,3,1,216,60,1,2,3,0,79.58,27
1008,1008,관악구,10100,봉천동,서울특별시 관악구 봉천동 876-1,그린피아 오피스텔,5,오피스텔,18.91,준월세,1000,50,2002.0,20,37.4807257818745,126.950273363867,28,299,3,1,215,61,1,2,11,0,81.36,51
1009,1009,관악구,10100,봉천동,서울특별시 관악구 봉천동 877-1,다래오피스텔,3,오피스텔,15.66,준월세,1000,38,2002.0,20,37.480319647776,126.95015627678,27,297,2,1,215,66,1,2,6,0,82.15,39
1010,1010,관악구,10100,봉천동,서울특별시 관악구 봉천동 881-31,봉대오피스텔,5,오피스텔,16.83,월세,500,43,2002.0,20,37.4801070481783,126.947743047282,24,213,3,1,207,35,0,2,6,0,63.55,39
1011,1011,관악구,10100,봉천동,서울특별시 관악구 봉천동 881-31,봉대오피스텔,6,오피스텔,16.83,준월세,1000,37,2002.0,20,37.4801070481783,126.947743047282,24,213,3,1,207,35,0,2,6,0,63.55,39
1012,1012,관악구,10100,봉천동,서울특별시 관악구 봉천동 881-31,봉대오피스텔,5,오피스텔,16.5,준월세,1000,37,2002.0,20,37.4801070481783,126.947743047282,24,213,3,1,207,35,0,2,6,0,63.55,39
1013,1013,관악구,10100,봉천동,서울특별시 관악구 봉천동 881-31,봉대오피스텔,6,오피스텔,16.83,준월세,1000,37,2002.0,20,37.4801070481783,126.947743047282,24,213,3,1,207,35,0,2,6,0,63.55,39
1014,1014,관악구,10100,봉천동,서울특별시 관악구 봉천동 918-5,(918-5),2,오피스텔,30.14,준전세,10000,25,2002.0,20,37.4800534798,126.943337380405,11,236,4,1,176,34,1,2,3,0,74.24,27
1015,1015,관악구,10100,봉천동,서울특별시 관악구 봉천동 1661-7,(1661-7),4,오피스텔,16.24,준월세,2000,34,2002.0,20,37.4777383870392,126.960512908563,16,249,1,1,174,55,2,2,22,0,78.4,63
1016,1016,관악구,10100,봉천동,서울특별시 관악구 봉천동 1661-7,(1661-7),4,오피스텔,16.24,준월세,1000,31,2002.0,20,37.4777383870392,126.960512908563,16,249,1,1,174,55,2,2,22,0,78.4,63
1017,1017,관악구,10100,봉천동,서울특별시 관악구 봉천동 1661-7,(1661-7),4,오피스텔,16.24,준월세,1000,28,2002.0,20,37.4777383870392,126.960512908563,16,249,1,1,174,55,2,2,22,0,78.4,63
1018,1018,서초구,10200,양재동,서울특별시 서초구 양재동 94-2,e-house,5,다세대/연립,32.22,준월세,2000,55,2002.0,20,37.4776460682882,127.040185841504,6,95,6,0,135,48,0,0,4,0,36.3,24
1019,1019,관악구,10100,봉천동,서울특별시 관악구 봉천동 1622-25,(1622-25),2,다세대/연립,37.54,준전세,10500,37,2002.0,20,37.4766733028107,126.95690103999,10,220,2,0,179,59,3,2,0,0,57.99,12
1020,1020,강남구,10700,신사동,서울특별시 강남구 신사동 593-19,(593-19),1,다세대/연립,32.68,준월세,2000,85,2001.0,21,37.5225528398283,127.029498915362,14,219,2,1,732,91,0,0,1,0,68.52,27
1021,1021,강남구,10700,신사동,서울특별시 강남구 신사동 518-19,그로즈빌,2,다세대/연립,44.16,전세,20000,0,2001.0,21,37.5194923857903,127.021678131329,16,526,1,1,697,144,1,0,8,0,99.49000000000001,51
1022,1022,영등포구,10200,영등포동1가,서울특별시 영등포구 영등포동1가 2-1,대승프린스텔,3,오피스텔,24.51,전세,13000,0,2001.0,21,37.5174014131964,126.916416084906,6,22,4,2,112,6,2,0,0,0,56.19,42
1023,1023,영등포구,10200,영등포동1가,서울특별시 영등포구 영등포동1가 2-1,대승프린스텔,6,오피스텔,17.4,전세,10690,0,2001.0,21,37.5174014131964,126.916416084906,6,22,4,2,112,6,2,0,0,0,56.19,42
1024,1024,영등포구,10200,영등포동1가,서울특별시 영등포구 영등포동1가 2-1,대승프린스텔,7,오피스텔,16.71,전세,9970,0,2001.0,21,37.5174014131964,126.916416084906,6,22,4,2,112,6,2,0,0,0,56.19,42
1025,1025,영등포구,10200,영등포동1가,서울특별시 영등포구 영등포동1가 2-1,대승프린스텔,5,오피스텔,16.71,전세,9030,0,2001.0,21,37.5174014131964,126.916416084906,6,22,4,2,112,6,2,0,0,0,56.19,42
1026,1026,영등포구,10200,영등포동1가,서울특별시 영등포구 영등포동1가 2-1,대승프린스텔,6,오피스텔,14.4,전세,8900,0,2001.0,21,37.5174014131964,126.916416084906,6,22,4,2,112,6,2,0,0,0,56.19,42
1027,1027,영등포구,10200,영등포동1가,서울특별시 영등포구 영등포동1가 2-1,대승프린스텔,8,오피스텔,14.4,전세,8900,0,2001.0,21,37.5174014131964,126.916416084906,6,22,4,2,112,6,2,0,0,0,56.19,42
1028,1028,영등포구,10200,영등포동1가,서울특별시 영등포구 영등포동1가 2-1,대승프린스텔,6,오피스텔,14.4,전세,8820,0,2001.0,21,37.5174014131964,126.916416084906,6,22,4,2,112,6,2,0,0,0,56.19,42
1029,1029,영등포구,10200,영등포동1가,서울특별시 영등포구 영등포동1가 2-1,대승프린스텔,8,오피스텔,11.39,전세,6300,0,2001.0,21,37.5174014131964,126.916416084906,6,22,4,2,112,6,2,0,0,0,56.19,42
1030,1030,강남구,10500,삼성동,서울특별시 강남구 삼성동 125-16,유엔미스페이스,3,다세대/연립,27.24,준월세,1000,62,2001.0,21,37.5098779098926,127.053319958119,11,232,5,1,293,52,0,0,6,0,62.230000000000004,39
1031,1031,강남구,10500,삼성동,서울특별시 강남구 삼성동 124-11,태양빌리지(124-11),2,다세대/연립,30.18,준월세,1000,68,2001.0,21,37.5094459304137,127.052600649622,7,124,5,1,293,41,0,0,1,0,56.19,27
1032,1032,동작구,10100,노량진동,서울특별시 동작구 노량진동 325,신동아리버파크,22,아파트,59.67,준월세,7000,100,2001.0,21,37.5074254730822,126.945123370196,7,55,4,0,114,16,0,1,0,0,34.2,12
1033,1033,동작구,10100,노량진동,서울특별시 동작구 노량진동 325,신동아리버파크,13,아파트,59.67,준월세,20000,90,2001.0,21,37.5074254730822,126.945123370196,7,55,4,0,114,16,0,1,0,0,34.2,12
1034,1034,영등포구,13200,신길동,서울특별시 영등포구 신길동 4934,삼성래미안,8,아파트,59.33,준월세,4000,80,2001.0,21,37.5053661207157,126.915348177676,2,19,6,0,122,4,0,1,0,0,30.740000000000002,12
1035,1035,강남구,10600,대치동,서울특별시 강남구 대치동 918-9,청파빌라,4,다세대/연립,69.6,전세,15750,0,2001.0,21,37.5005249497406,127.054080398899,14,189,8,1,349,59,0,1,1,0,66.81,27
1036,1036,동작구,10200,상도동,서울특별시 동작구 상도동 256-239,금호빌리지,2,다세대/연립,70.2,준전세,18000,30,2001.0,21,37.497423086963,126.93281418549,10,94,5,1,135,14,1,1,0,0,65.34,27
1037,1037,동작구,10900,신대방동,서울특별시 동작구 신대방동 344-75,성진빌라,4,다세대/연립,42.12,준전세,13500,30,2001.0,21,37.4960485327734,126.926639693137,8,67,5,1,146,13,1,1,0,0,64.13,27
1038,1038,강남구,10100,역삼동,서울특별시 강남구 역삼동 796,(796-0),4,다세대/연립,34.6,준월세,7000,30,2001.0,21,37.4938472824788,127.038549427626,20,199,4,0,346,54,0,0,9,0,41.32,36
1039,1039,강남구,10100,역삼동,서울특별시 강남구 역삼동 792-79,블루밍,2,다세대/연립,32.74,전세,17850,0,2001.0,21,37.493797938306,127.037614680813,16,205,5,0,410,59,1,1,1,0,57.42,12
1040,1040,관악구,10100,봉천동,서울특별시 관악구 봉천동 41-36,보성오피스텔,6,오피스텔,19.2,준월세,1500,38,2001.0,21,37.4878632345886,126.954118937505,5,38,3,0,183,7,0,1,0,0,31.98,12
1041,1041,관악구,10100,봉천동,서울특별시 관악구 봉천동 41-36,보성오피스텔,3,오피스텔,17.4,준월세,1000,36,2001.0,21,37.4878632345886,126.954118937505,5,38,3,0,183,7,0,1,0,0,31.98,12
1042,1042,서초구,10100,방배동,서울특별시 서초구 방배동 938-21,토티하우스,3,다세대/연립,25.44,전세,11550,0,2001.0,21,37.4863757897773,126.992633662441,9,115,3,1,207,39,1,2,2,0,70.49,27
1043,1043,서초구,10100,방배동,서울특별시 서초구 방배동 938-21,토티하우스,3,다세대/연립,25.44,전세,11150,0,2001.0,21,37.4863757897773,126.992633662441,9,115,3,1,207,39,1,2,2,0,70.49,27
1044,1044,관악구,10200,신림동,서울특별시 관악구 신림동 1435-19,아트빌,3,다세대/연립,44.76,준월세,1000,62,2001.0,21,37.4856211109624,126.926827180891,19,461,2,1,145,73,1,2,0,0,89.64,27
1045,1045,관악구,10100,봉천동,서울특별시 관악구 봉천동 196-145,봉천동다세대주택,1,다세대/연립,15.62,월세,200,28,2001.0,21,37.473078143602,126.962320753514,6,27,1,1,60,7,1,2,0,0,61.56,27
1046,1046,강남구,10800,논현동,서울특별시 강남구 논현동 8-12,논현80-12빌딩,4,다세대/연립,26.01,준월세,3000,58,2000.0,22,37.5184678012341,127.028318057435,12,178,2,0,790,52,1,0,5,0,50.17,24
1047,1047,영등포구,13200,신길동,서울특별시 영등포구 신길동 59-2,엔-씨티오피스텔,16,오피스텔,27.72,준월세,1000,55,2000.0,22,37.5150711528812,126.91809489544,8,73,5,2,82,9,1,0,6,0,58.67,54
1048,1048,영등포구,13200,신길동,서울특별시 영등포구 신길동 59-2,엔-씨티오피스텔,5,오피스텔,27.72,준월세,1000,50,2000.0,22,37.5150711528812,126.91809489544,8,73,5,2,82,9,1,0,6,0,58.67,54
1049,1049,영등포구,13200,신길동,서울특별시 영등포구 신길동 187-22,(187-22),4,다세대/연립,22.2,준월세,1000,40,2000.0,22,37.5141574607963,126.915684255413,11,90,5,2,91,14,1,0,0,0,60.19,42
1050,1050,강남구,10800,논현동,서울특별시 강남구 논현동 219-12,(219-12),3,다세대/연립,59.18,준전세,14500,38,2000.0,22,37.5118861880163,127.033978073861,12,150,3,1,255,48,2,2,0,0,73.4,27
1051,1051,영등포구,11800,도림동,서울특별시 영등포구 도림동 165-1,동아에코빌,10,아파트,59.93,준전세,18000,65,2000.0,22,37.5091514028003,126.8987236998,4,74,5,0,104,18,0,1,0,0,35.28,12
1052,1052,강남구,10100,역삼동,서울특별시 강남구 역삼동 811-1,성인빌라트,2,다세대/연립,26.06,월세,100,80,2000.0,22,37.5036825376523,127.026602133881,25,416,5,1,755,154,0,1,21,0,92.03,63
1053,1053,강남구,10100,역삼동,서울특별시 강남구 역삼동 725-68,제이하우스,3,다세대/연립,26.66,전세,19000,0,2000.0,22,37.4984621763046,127.039285510203,11,162,4,1,339,58,0,0,3,0,60.6,27
1054,1054,서초구,10800,서초동,서울특별시 서초구 서초동 1637-3,Studido21,5,다세대/연립,31.46,준월세,4000,66,2000.0,22,37.494427964363,127.020109006928,9,92,10,0,575,31,0,3,6,0,38.22,24
1055,1055,관악구,10200,신림동,서울특별시 관악구 신림동 88-35,정림홈스텔(88-35),3,다세대/연립,24.61,준월세,1000,58,2000.0,22,37.4813579350967,126.930774018884,11,391,1,1,128,58,4,2,8,0,84.34,51
1056,1056,서초구,10200,양재동,서울특별시 서초구 양재동 343,양재골든빌-3,2,다세대/연립,22.53,전세,13900,0,2000.0,22,37.4691402147731,127.043866267013,9,156,5,1,43,29,0,1,1,0,60.32,27
1057,1057,영등포구,11200,당산동2가,서울특별시 영등포구 당산동2가 16-1,당산대우,20,아파트,31.73,준월세,1050,63,1999.0,23,37.5211689109638,126.893016993992,10,179,5,2,117,44,1,0,7,0,68.81,66
1058,1058,영등포구,11200,당산동2가,서울특별시 영등포구 당산동2가 16-1,당산대우,4,아파트,31.73,준월세,1000,60,1999.0,23,37.5211689109638,126.893016993992,10,179,5,2,117,44,1,0,7,0,68.81,66
1059,1059,영등포구,11200,당산동2가,서울특별시 영등포구 당산동2가 16-1,당산대우,16,아파트,31.73,준월세,3000,55,1999.0,23,37.5211689109638,126.893016993992,10,179,5,2,117,44,1,0,7,0,68.81,66
1060,1060,영등포구,11200,당산동2가,서울특별시 영등포구 당산동2가 16-1,당산대우,9,아파트,45.55,준월세,10000,54,1999.0,23,37.5211689109638,126.893016993992,10,179,5,2,117,44,1,0,7,0,68.81,66
1061,1061,영등포구,11200,당산동2가,서울특별시 영등포구 당산동2가 16-1,당산대우,5,아파트,31.73,전세,16695,0,1999.0,23,37.5211689109638,126.893016993992,10,179,5,2,117,44,1,0,7,0,68.81,66
1062,1062,강남구,10600,대치동,서울특별시 강남구 대치동 974,대치현대,20,아파트,59.82,준월세,1000,35,1999.0,23,37.5008280252175,127.060973278932,13,145,12,0,281,42,1,2,0,0,52.17,12
1063,1063,관악구,10100,봉천동,서울특별시 관악구 봉천동 1629-2,동아타운,6,아파트,32.76,준월세,1500,75,1999.0,23,37.4769457371125,126.961233032893,17,255,1,1,154,44,3,2,12,0,76.71,51
1064,1064,관악구,10100,봉천동,서울특별시 관악구 봉천동 1629-2,동아타운,5,아파트,32.76,준월세,5000,65,1999.0,23,37.4769457371125,126.961233032893,17,255,1,1,154,44,3,2,12,0,76.71,51
1065,1065,영등포구,11300,당산동3가,서울특별시 영등포구 당산동3가 416,-416,7,오피스텔,31.05,준월세,2000,60,1998.0,24,37.5259251681007,126.89427000334,17,263,7,2,115,67,0,2,8,0,71.03,66
1066,1066,강남구,10100,역삼동,서울특별시 강남구 역삼동 826-3,강남뉴스텔,4,오피스텔,30.96,월세,1000,95,1998.0,24,37.4964267547723,127.029191789722,29,497,6,2,659,130,1,1,6,0,100.94,54
1067,1067,강남구,10100,역삼동,서울특별시 강남구 역삼동 792-51,(792-51),3,다세대/연립,26.56,준전세,11000,12,1998.0,24,37.4942964060349,127.037518246535,17,222,5,0,401,62,1,1,12,0,58.59,36
1068,1068,동작구,10200,상도동,서울특별시 동작구 상도동 126-4,은혜빌라,2,다세대/연립,73.8,준월세,10000,60,1998.0,24,37.4934853533463,126.955088889403,10,127,2,1,74,18,3,1,1,0,67.3,27
1069,1069,관악구,10100,봉천동,서울특별시 관악구 봉천동 875-1,관악캠퍼스타워,9,아파트,26.76,준월세,1000,60,1998.0,24,37.4812783056077,126.95033292025,27,290,3,1,217,59,0,2,16,0,70.67,63
1070,1070,관악구,10100,봉천동,서울특별시 관악구 봉천동 875-1,관악캠퍼스타워,16,아파트,35.76,전세,18900,0,1998.0,24,37.4812783056077,126.95033292025,27,290,3,1,217,59,0,2,16,0,70.67,63
1071,1071,관악구,10100,봉천동,서울특별시 관악구 봉천동 1566-1,제일캠퍼스텔,8,오피스텔,17.01,전세,12000,0,1998.0,24,37.4794301683042,126.947445609226,21,171,3,0,200,33,1,1,8,0,51.59,36
1072,1072,영등포구,11800,도림동,서울특별시 영등포구 도림동 221-1,도림청구,19,아파트,84.96,준월세,5000,80,1997.0,25,37.5091665664745,126.895343471061,5,41,5,2,110,12,0,1,0,0,52.97,42
1073,1073,영등포구,13200,신길동,서울특별시 영등포구 신길동 897-1,삼환,10,아파트,59.53,준전세,20000,77,1997.0,25,37.5081540942389,126.919331418736,7,13,7,0,100,5,0,2,0,0,30.68,12
1074,1074,동작구,10200,상도동,서울특별시 동작구 상도동 414,건영,12,아파트,32.8,준월세,5000,70,1997.0,25,37.5071679625468,126.949774021816,4,32,4,0,83,12,0,0,0,0,27.619999999999997,12
1075,1075,동작구,10200,상도동,서울특별시 동작구 상도동 414,건영,11,아파트,32.8,준전세,2159,2,1997.0,25,37.5071679625468,126.949774021816,4,32,4,0,83,12,0,0,0,0,27.619999999999997,12
1076,1076,동작구,10500,흑석동,서울특별시 동작구 흑석동 327,청호,5,아파트,33.84,준월세,1201,12,1997.0,25,37.501322376271,126.96309300422,2,1,2,0,50,0,0,0,0,0,24.35,12
1077,1077,동작구,10700,사당동,서울특별시 동작구 사당동 44-51,조광주택,-1,다세대/연립,69.94,전세,6000,0,1997.0,25,37.493219426272,126.977782386373,2,2,4,0,132,2,0,0,0,0,24.740000000000002,12
1078,1078,강남구,11800,도곡동,서울특별시 강남구 도곡동 965,중명하니빌,5,아파트,24.74,준전세,13000,21,1997.0,25,37.4859163971427,127.038934194329,9,179,3,2,162,33,1,1,2,0,71.9,42
1079,1079,관악구,10200,신림동,서울특별시 관악구 신림동 1424-28,태영,20,아파트,49.92,준월세,6000,50,1997.0,25,37.4855148927489,126.929966836992,25,594,2,1,148,104,3,3,31,0,100.12,63
1080,1080,서초구,10200,양재동,서울특별시 서초구 양재동 17-5,서방빌딩,9,다세대/연립,25.97,준전세,10000,40,1997.0,25,37.4815611272858,127.038857313587,9,153,3,1,143,40,1,0,6,0,67.12,39
1081,1081,강남구,10700,신사동,서울특별시 강남구 신사동 533-15,예전빌딩,5,다세대/연립,38.03,준월세,5000,65,1996.0,26,37.5216917076063,127.022303881739,10,288,1,0,687,139,1,1,12,0,74.53,36
1082,1082,서초구,10700,반포동,서울특별시 서초구 반포동 728-11,(728-11),-1,다세대/연립,19.36,준월세,500,36,1996.0,26,37.5059262404177,127.01904082113,10,83,8,1,536,26,1,1,0,0,67.01,27
1083,1083,강남구,10600,대치동,서울특별시 강남구 대치동 916-59,주택,4,다세대/연립,35.1,준월세,3000,100,1996.0,26,37.5003229378213,127.056027438457,13,122,11,0,360,54,0,1,1,0,43.38,12
1084,1084,강남구,10100,역삼동,서울특별시 강남구 역삼동 729-41,현대아트빌,1,다세대/연립,31.69,전세,17850,0,1996.0,26,37.4988454000796,127.042088254627,14,145,5,0,334,58,1,0,0,0,49.95,12
1085,1085,관악구,10100,봉천동,서울특별시 관악구 봉천동 715-86,(715-86),3,다세대/연립,45.56,전세,15000,0,1996.0,26,37.493202286652,126.929810395014,7,37,4,0,164,5,0,0,0,0,26.59,12
1086,1086,동작구,10700,사당동,서울특별시 동작구 사당동 64-17,(64-107),2,다세대/연립,35.88,준월세,1000,35,1996.0,26,37.4920290920254,126.977237704927,3,6,5,0,161,1,0,1,0,0,29.71,12
1087,1087,강남구,10100,역삼동,서울특별시 강남구 역삼동 836,한스빌(836),7,아파트,39.89,월세,1000,95,1996.0,26,37.4919752285635,127.032999525643,16,287,6,0,484,77,1,1,5,0,63.68,24
1088,1088,강남구,10100,역삼동,서울특별시 강남구 역삼동 836,한스빌(836),3,아파트,39.89,월세,1000,95,1996.0,26,37.4919752285635,127.032999525643,16,287,6,0,484,77,1,1,5,0,63.68,24
1089,1089,서초구,10800,서초동,서울특별시 서초구 서초동 1487-43,상문빌라,-1,다세대/연립,35.92,전세,12000,0,1996.0,26,37.4818168175663,127.0066767758,6,50,8,0,116,20,1,0,1,0,39.7,12
1090,1090,관악구,10200,신림동,서울특별시 관악구 신림동 92-162,호선빌라,1,다세대/연립,23.76,준월세,1000,48,1996.0,26,37.4790397621922,126.93446603157,6,39,1,0,172,5,1,2,0,0,41.67,12
